candidate_id,gender,race,age,education_years,experience_years,skill_score,interview_score,certification_count,project_count,gpa,hired
1275,Female,White,41,19,22,49.48,83.61,2,9,2.17,0
1276,Male,Asian,58,12,35,41.3,70.07,4,5,2.23,0
1277,Male,Asian,28,14,4,87.09,59.78,1,12,3.9,0
1278,Non-Binary,Asian,35,18,17,44.49,82.09,6,14,3.35,1
1279,Male,White,32,15,11,99.31,97.61,2,7,3.7,1
1280,Female,Hispanic,28,18,4,80.49,46.04,0,13,3.29,0
1281,Female,White,50,16,26,85.21,40.06,6,7,2.84,0
1282,Female,Black,31,17,12,54.75,93.9,0,4,2.05,0
1283,Female,Hispanic,50,18,26,80.43,76.83,7,13,3.91,1
1284,Male,White,30,21,6,42.59,60.66,2,3,2.14,0
1285,Male,White,57,18,34,90.27,70.13,6,10,3.22,1
1286,Female,Hispanic,31,18,13,50.18,82.19,5,4,2.2,0
1287,Male,White,40,18,18,81.84,84.11,5,8,2.57,1
1288,Male,Asian,52,18,28,53.47,94.39,2,11,2.37,1
1289,Male,White,38,14,16,44.11,59.88,5,9,3.11,0
1290,Male,Asian,30,14,6,68.89,50.54,2,5,3.77,0
1291,Male,White,54,18,32,50.16,74.78,4,2,3.27,1
1292,Male,White,55,13,34,83.77,59.1,6,2,3.33,1
1293,Female,Asian,45,13,24,54.25,71.62,2,13,3.82,0
1294,Female,White,30,14,8,60.55,59.4,3,0,3.5,0
1295,Female,White,28,15,10,74.05,40.71,1,14,3.73,0
1296,Male,White,37,17,13,57.1,62.86,1,14,2.83,1
1297,Male,White,40,19,17,62.68,78.36,3,4,3.73,1
1298,Male,White,27,21,9,88.94,85.95,0,5,3.29,1
1299,Female,White,32,21,10,50.75,64.53,0,7,2.27,0
1300,Female,Other,33,18,15,44.93,41.57,0,10,2.08,0
1301,Male,White,34,15,14,59.7,59.03,7,8,2.49,1
1302,Non-Binary,Black,33,13,10,65.46,85.04,6,6,2.76,0
1303,Male,White,42,13,22,72.56,58.9,0,0,3.68,1
1304,Female,White,31,15,9,62.35,78.76,4,6,3.48,0
1305,Female,Other,41,17,17,87.39,65.5,3,9,3.91,0
1306,Female,White,57,14,35,42.36,46.89,1,8,3.12,0
1307,Female,Other,49,17,31,65.91,85.73,3,3,3.5,1
1308,Female,White,45,16,25,62.94,35.89,1,10,2.55,0
1309,Male,Asian,26,16,8,78.85,66.74,0,11,3.36,0
1310,Female,Black,58,13,35,97.98,44.62,4,6,3.41,0
1311,Male,Hispanic,33,19,10,70.62,34.69,2,8,3.7,0
1312,Female,Black,56,16,32,99.21,65.21,2,0,3.07,0
1313,Female,Black,23,13,3,58.13,64.97,5,11,3.3,0
1314,Female,White,30,18,12,41.85,79.48,0,9,2.41,0
1315,Female,White,43,20,21,49.94,82.13,0,8,3.47,0
1316,Female,Other,26,20,2,63.71,80.95,3,3,3.68,0
1317,Female,White,33,12,9,58.98,58.67,4,11,3.19,0
1318,Female,White,22,18,1,45.82,74.22,4,7,2.23,0
1319,Male,Hispanic,43,20,19,65.96,70.39,7,2,2.63,1
1320,Male,White,59,17,35,60.29,59.51,3,1,2.95,1
1321,Male,Other,40,12,17,47.36,71.8,4,12,3.35,0
1322,Male,Asian,37,13,18,57.77,96.31,6,11,2.64,0
1323,Female,Black,52,15,31,93.19,43.5,6,7,3.68,0
1324,Male,Hispanic,24,15,2,58.12,93.4,4,7,2.74,0
1325,Non-Binary,White,44,13,22,82.84,33.74,6,2,2.09,0
1326,Male,White,39,19,17,76.72,51.59,7,12,3.59,1
1327,Male,Black,47,13,27,65.63,50.17,2,7,3.29,0
1328,Female,White,34,14,16,54.34,73.85,4,10,3.6,0
1329,Female,Asian,39,15,19,62.14,39.19,6,10,2.7,0
1330,Female,Other,24,20,1,75.53,91.76,0,5,2.04,0
1331,Female,Black,44,21,22,61.05,88.0,2,9,2.15,0
1332,Female,White,24,12,6,52.89,75.64,0,8,2.22,0
1333,Male,Other,46,19,26,46.99,62.09,0,9,3.61,1
1334,Non-Binary,Black,48,16,28,92.79,95.31,6,12,2.6,1
1335,Non-Binary,Black,48,18,28,66.42,88.15,6,5,4.0,0
1336,Female,White,46,19,23,77.51,64.95,3,7,3.52,0
1337,Male,Other,45,16,22,69.42,79.13,5,1,3.2,1
1338,Female,Black,29,19,7,92.35,69.69,4,0,3.97,0
1339,Male,Hispanic,30,21,9,72.82,71.16,4,9,2.63,0
1340,Male,Hispanic,58,19,35,68.85,53.17,4,9,2.33,1
1341,Male,White,51,20,31,95.48,62.35,4,1,3.47,1
1342,Female,Black,40,13,21,83.18,35.47,6,11,2.56,0
1343,Female,Hispanic,37,14,19,46.69,55.01,2,3,3.92,0
1344,Female,White,45,12,25,50.66,78.71,1,9,3.98,0
1345,Female,Hispanic,42,15,18,87.23,96.73,0,8,3.85,0
1346,Male,Other,57,16,35,90.15,97.41,5,6,3.89,1
1347,Male,Asian,27,12,8,72.71,68.9,7,8,3.23,0
1348,Male,Asian,26,19,8,73.27,72.46,5,8,3.38,1
1349,Non-Binary,Hispanic,35,13,13,77.92,43.0,1,8,2.19,0
1350,Male,Hispanic,25,12,5,66.35,78.67,7,7,3.53,0
1351,Female,White,29,13,9,80.81,34.95,7,5,2.4,0
1352,Female,White,45,16,24,46.51,49.93,1,13,3.68,0
1353,Male,Black,32,20,8,97.68,76.79,7,10,3.92,1
1354,Female,Asian,38,20,16,85.01,51.72,1,9,2.42,0
1355,Female,Black,42,13,19,77.87,33.49,6,6,2.16,0
1356,Female,Asian,47,13,25,58.98,88.23,2,14,2.97,0
1357,Non-Binary,White,48,14,29,49.66,51.72,1,1,3.58,0
1358,Male,Asian,37,18,15,64.56,34.42,7,10,3.54,0
1359,Male,White,47,14,26,79.69,35.24,7,0,3.39,0
1360,Female,Asian,54,12,32,78.02,47.62,2,12,3.64,0
1361,Non-Binary,Black,52,17,31,62.96,42.46,6,4,2.35,0
1362,Male,White,27,14,8,76.8,84.2,3,7,3.3,1
1363,Female,White,29,12,8,88.82,52.52,7,2,3.21,0
1364,Female,Asian,28,15,10,41.58,86.33,7,6,2.31,0
1365,Female,Black,55,12,35,67.04,42.17,3,4,2.83,0
1366,Male,White,35,12,15,85.51,64.5,5,11,3.71,1
1367,Female,Other,37,13,14,72.77,78.16,3,9,3.94,0
1368,Non-Binary,Asian,30,21,11,79.09,75.64,2,12,3.33,0
1369,Male,Other,31,19,10,71.0,72.08,2,7,3.84,0
1370,Male,Black,38,13,14,99.51,94.74,0,5,2.26,0
1371,Non-Binary,Black,33,13,14,43.28,46.0,7,5,3.95,0
1372,Male,Hispanic,27,21,3,69.46,64.56,1,6,2.07,0
1373,Female,Black,40,21,17,45.48,91.88,4,6,3.05,0
1374,Female,Asian,50,19,29,49.59,35.45,4,3,2.58,0
1375,Male,White,27,17,8,62.98,33.91,1,9,3.63,0
1376,Female,Black,46,15,27,49.33,46.33,4,11,2.44,0
1377,Male,White,45,14,22,97.82,74.31,4,9,2.02,1
1378,Female,White,46,12,26,96.81,48.19,6,9,2.83,1
1379,Male,White,37,14,13,60.17,43.32,4,14,2.13,0
1380,Female,White,37,20,18,78.38,62.12,5,12,2.58,1
1381,Male,Other,27,16,5,72.03,72.95,7,7,3.29,1
1382,Male,White,58,17,34,88.94,47.4,7,5,2.59,1
1383,Non-Binary,Asian,42,16,21,77.65,51.05,7,10,2.49,0
1384,Male,Hispanic,25,12,2,40.02,72.95,2,12,2.31,0
1385,Female,Black,55,21,31,85.79,96.2,2,7,2.27,1
1386,Male,White,49,12,27,84.81,77.23,2,6,3.05,1
1387,Female,Asian,59,15,35,70.58,84.8,1,0,3.36,1
1388,Male,Asian,49,14,27,94.18,55.68,3,3,2.91,1
1389,Non-Binary,Asian,38,19,15,94.51,49.06,5,6,2.25,0
1390,Female,Hispanic,35,18,12,71.43,61.8,5,8,3.3,0
1391,Male,Other,28,18,10,76.48,86.5,4,1,3.11,1
1392,Male,Black,43,19,19,99.79,61.94,7,14,2.76,1
1393,Male,White,22,21,1,57.93,89.27,0,4,2.66,0
1394,Female,Asian,50,18,30,59.48,99.21,2,8,2.37,0
1395,Male,White,52,21,30,50.97,35.04,6,8,2.29,1
1396,Female,Hispanic,51,13,28,93.75,33.18,5,5,2.68,0
1397,Male,White,36,15,16,84.67,40.47,5,6,2.08,0
1398,Male,White,39,17,19,46.34,56.91,0,8,2.87,0
1399,Female,Hispanic,56,14,35,98.91,39.17,4,13,3.2,1
1400,Female,Black,51,14,30,83.86,90.95,5,13,3.88,1
1401,Male,White,55,17,32,91.03,31.62,7,9,3.25,1
1402,Male,Black,32,12,10,42.89,52.11,5,7,3.25,0
1403,Male,Hispanic,48,12,25,70.3,42.93,3,13,2.75,0
1404,Female,White,45,16,21,81.92,95.21,0,9,2.27,1
1405,Female,Hispanic,56,12,34,72.58,76.86,6,5,2.89,0
1406,Female,White,29,21,6,80.0,93.84,6,5,3.2,1
1407,Female,Hispanic,39,19,17,89.07,98.06,4,6,3.45,1
1408,Female,Hispanic,34,13,10,62.46,64.8,4,6,3.65,0
1409,Female,White,45,17,26,90.92,46.4,2,1,2.51,0
1410,Female,Black,44,21,22,49.77,43.56,3,8,2.48,0
1411,Male,White,33,21,14,56.25,45.6,4,3,3.13,0
1412,Male,Asian,51,16,31,42.6,79.6,7,12,3.13,1
1413,Male,Black,52,21,34,61.87,32.83,3,12,2.44,1
1414,Male,Asian,49,15,28,62.79,33.6,2,9,3.17,0
1415,Female,White,43,12,19,88.32,72.57,7,8,2.69,1
1416,Non-Binary,White,49,14,27,79.19,74.94,6,14,3.28,1
1417,Male,White,34,15,10,66.2,76.57,0,14,2.58,1
1418,Male,White,46,13,26,79.13,56.03,5,11,3.18,1
1419,Female,Black,28,13,9,43.17,86.42,5,10,3.54,0
1420,Non-Binary,Hispanic,27,13,6,50.82,67.35,1,14,3.96,0
1421,Male,Asian,45,12,21,77.62,37.38,1,9,3.82,0
1422,Female,Black,40,21,21,78.48,85.8,1,2,3.01,1
1423,Male,Other,40,13,20,86.45,96.71,5,4,2.98,1
1424,Male,Asian,57,17,35,64.18,34.2,3,4,2.88,0
1425,Non-Binary,Other,30,14,10,83.35,57.39,7,6,2.06,0
1426,Non-Binary,Black,57,21,35,81.04,64.13,1,11,2.33,1
1427,Male,White,59,16,35,97.8,40.25,0,3,2.12,1
1428,Non-Binary,White,50,12,28,52.91,90.74,4,10,3.39,1
1429,Female,Asian,45,19,22,73.1,49.89,7,14,2.83,0
1430,Female,White,26,15,2,76.11,84.81,3,12,2.13,0
1431,Female,White,47,20,29,99.92,76.97,5,11,3.38,1
1432,Female,Black,35,15,12,52.07,71.86,0,3,3.29,0
1433,Female,Black,50,13,30,71.39,43.45,6,12,3.44,0
1434,Female,Asian,27,14,4,60.77,45.45,5,14,3.2,0
1435,Male,White,28,16,9,71.55,33.31,3,12,2.32,0
1436,Male,White,58,21,35,53.93,46.85,3,0,2.12,1
1437,Male,Asian,39,17,21,42.86,54.18,3,5,3.63,0
1438,Female,Other,44,18,24,74.35,88.32,2,3,2.43,1
1439,Male,Asian,59,15,35,60.15,55.65,4,10,3.09,0
1440,Female,Other,22,18,1,50.92,82.82,7,14,2.97,0
1441,Non-Binary,Hispanic,25,21,7,59.44,60.76,1,9,3.84,0
1442,Male,Black,56,14,35,42.96,84.94,2,9,3.1,0
1443,Female,White,44,18,25,97.03,98.34,4,4,3.16,1
1444,Male,Asian,48,15,25,74.87,46.79,5,13,2.64,1
1445,Female,Asian,47,19,29,88.89,90.36,1,14,3.92,1
1446,Male,Asian,29,20,5,65.39,73.53,6,14,3.22,1
1447,Female,Black,37,18,19,94.2,87.21,2,10,2.01,1
1448,Female,Black,24,19,1,69.0,75.61,2,8,3.11,0
1449,Non-Binary,White,53,19,34,74.44,59.68,7,3,2.73,1
1450,Female,Black,26,13,2,69.51,45.97,0,0,2.06,0
1451,Female,White,41,20,23,84.0,34.9,7,14,2.86,0
1452,Female,Hispanic,35,17,12,74.0,67.49,6,10,3.55,0
1453,Female,White,53,15,31,56.3,99.32,6,8,3.01,0
1454,Female,White,47,16,25,48.73,81.66,2,4,3.28,0
1455,Male,Black,27,21,3,76.37,52.91,3,9,3.28,0
1456,Non-Binary,Asian,57,16,35,69.35,87.9,5,12,3.34,1
1457,Female,Black,26,18,2,45.76,83.83,6,11,2.78,0
1458,Female,White,34,20,11,63.74,49.71,7,12,2.74,0
1459,Male,Black,53,18,33,70.89,31.0,2,10,2.01,1
1460,Female,White,37,20,15,89.61,38.27,3,6,2.31,0
1461,Male,Other,22,15,2,44.57,91.41,4,2,3.9,0
1462,Female,Other,34,21,12,60.91,88.56,4,3,3.68,0
1463,Male,Black,32,21,9,89.36,50.66,7,11,2.55,1
1464,Female,White,29,15,7,78.91,49.96,6,9,2.8,0
1465,Non-Binary,Asian,46,17,22,57.4,85.5,3,8,3.88,0
1466,Male,White,53,19,33,90.72,95.64,0,9,2.5,1
1467,Non-Binary,Black,45,20,26,69.6,84.54,7,12,3.07,1
1468,Male,White,49,12,29,69.9,72.39,0,0,2.04,1
1469,Female,Other,35,12,12,98.6,46.99,4,11,3.24,0
1470,Female,White,24,19,5,96.83,66.8,5,10,3.86,1
1471,Female,Black,57,18,35,61.51,46.35,2,4,3.77,0
1472,Female,Asian,48,20,30,48.43,86.56,7,7,3.0,0
1473,Female,Black,41,14,18,59.54,57.09,6,9,3.3,0
1474,Male,White,36,21,18,41.83,88.36,6,6,3.14,1
1475,Male,Other,48,16,27,41.25,56.71,4,13,2.13,0
1476,Female,Black,49,14,25,63.73,87.69,4,13,2.32,0
1477,Female,Asian,46,16,24,96.46,53.33,7,3,3.93,1
1478,Female,White,54,21,35,92.28,60.81,7,6,2.51,1
1479,Female,Black,35,12,13,70.69,73.08,3,0,2.77,0
1480,Male,Black,29,15,7,73.91,34.92,0,5,3.02,0
1481,Female,White,35,17,14,40.36,96.37,5,8,3.96,0
1482,Male,White,22,13,0,52.93,70.15,3,2,3.38,0
1483,Female,Hispanic,37,18,17,41.49,65.55,4,3,3.26,0
1484,Male,White,39,19,21,85.27,88.76,1,7,3.05,1
1485,Male,White,28,12,8,48.74,90.6,2,11,3.4,0
1486,Male,Black,36,15,12,92.14,66.56,4,4,3.33,0
1487,Male,Hispanic,45,15,26,78.6,94.91,7,4,3.81,1
1488,Female,White,34,16,10,53.77,34.53,3,14,3.08,0
1489,Male,Black,30,15,8,49.46,37.93,1,0,2.84,0
1490,Male,White,36,20,16,77.66,71.78,1,5,3.61,1
1491,Male,White,56,18,32,94.05,54.78,4,13,3.6,1
1492,Male,White,45,13,25,83.1,62.5,5,1,2.34,1
1493,Male,Hispanic,54,12,30,60.91,52.97,0,0,2.47,0
1494,Male,White,37,20,14,75.24,58.33,1,5,3.92,1
1495,Female,White,29,12,11,58.65,87.59,6,4,2.89,0
1496,Female,Black,50,17,28,99.95,71.54,7,12,3.04,1
1497,Female,Hispanic,44,13,20,84.93,99.81,7,4,2.62,1
1498,Female,White,52,15,31,76.86,85.08,2,8,2.96,1
1499,Male,Black,35,17,11,65.4,49.16,7,11,3.49,0
1500,Female,White,51,16,28,77.09,48.5,3,14,2.96,0
1501,Female,Black,48,17,27,60.5,53.51,3,9,2.63,0
1502,Female,Black,37,14,16,41.73,89.03,3,9,2.19,0
1503,Male,Black,27,16,3,63.71,31.91,6,12,3.86,0
1504,Male,White,54,13,31,95.83,46.11,4,2,3.74,1
1505,Male,White,39,18,18,77.58,93.34,3,0,3.58,1
1506,Male,White,37,14,19,45.04,74.79,6,13,3.39,1
1507,Female,White,33,12,11,93.1,45.88,3,13,3.03,0
1508,Female,White,41,19,22,56.13,45.34,2,7,3.79,0
1509,Female,Hispanic,50,19,28,54.63,90.38,6,14,3.58,1
1510,Female,Other,51,14,31,57.83,92.56,0,11,3.63,0
1511,Female,Other,47,18,27,74.63,47.93,5,4,2.62,0
1512,Female,Hispanic,43,20,20,72.68,59.44,4,10,2.85,0
1513,Non-Binary,Asian,54,19,33,69.48,88.42,4,4,3.41,1
1514,Male,Asian,50,14,28,83.05,83.97,3,7,2.74,1
1515,Male,White,43,13,21,58.99,86.97,2,7,2.99,1
1516,Male,Asian,34,21,15,86.92,66.29,1,10,3.29,1
1517,Female,Black,30,18,7,50.52,93.81,6,1,2.88,0
1518,Female,Black,45,18,27,86.96,52.82,3,2,3.59,0
1519,Male,Hispanic,36,20,15,79.83,40.97,6,9,2.23,0
1520,Non-Binary,White,57,16,34,80.99,79.61,3,9,3.44,1
1521,Male,White,34,15,10,68.89,67.75,4,0,2.29,1
1522,Non-Binary,Other,48,19,26,80.02,89.82,4,14,3.88,1
1523,Male,White,58,15,35,44.79,35.68,3,2,2.63,0
1524,Male,Black,28,15,5,91.09,89.06,4,11,3.59,1
1525,Female,Other,29,13,10,43.33,50.53,2,3,3.04,0
1526,Male,Asian,58,12,35,48.92,75.84,1,10,2.18,0
1527,Male,Black,35,15,11,74.61,32.81,1,6,3.17,0
1528,Male,White,33,18,13,84.36,72.67,6,8,3.82,1
1529,Female,White,57,20,35,44.58,80.21,1,11,2.31,0
1530,Female,Hispanic,38,20,19,95.25,55.81,6,4,2.64,0
1531,Male,Black,50,21,32,98.42,45.08,3,11,2.88,1
1532,Female,Black,48,12,30,76.36,67.63,5,0,2.55,0
1533,Female,White,22,16,0,68.87,88.32,3,1,3.89,0
1534,Male,White,55,18,33,84.48,52.65,3,9,2.76,1
1535,Male,Other,25,18,5,59.7,47.67,2,1,3.32,0
1536,Male,White,45,21,27,69.6,49.53,1,8,2.45,1
1537,Male,Asian,42,17,19,94.97,96.44,4,9,2.44,1
1538,Female,White,54,21,35,97.34,55.15,4,6,2.35,1
1539,Male,Asian,28,15,4,95.62,30.25,0,1,2.87,0
1540,Female,Other,22,14,4,55.75,84.72,0,0,3.07,0
1541,Female,Black,24,20,2,53.95,78.95,6,4,2.02,0
1542,Male,White,36,21,18,57.86,39.0,7,11,3.67,1
1543,Female,Black,52,15,34,66.48,98.94,5,0,3.03,0
1544,Male,Hispanic,37,19,18,58.85,72.56,6,8,2.31,1
1545,Non-Binary,Black,31,12,7,62.45,65.05,4,2,2.13,0
1546,Female,Hispanic,50,18,30,77.24,56.76,1,1,2.13,0
1547,Female,Asian,27,17,7,85.75,92.91,6,13,2.52,0
1548,Female,Hispanic,50,12,28,84.13,47.08,3,12,3.0,0
1549,Male,Asian,38,15,18,88.87,50.0,4,5,3.72,0
1550,Female,White,43,16,22,41.93,38.57,5,2,3.81,0
1551,Non-Binary,White,45,19,26,42.86,83.14,5,4,3.66,0
1552,Female,White,38,15,16,87.36,71.69,4,9,2.66,0
1553,Female,Other,42,14,24,71.98,72.63,7,13,2.61,0
1554,Female,Hispanic,32,13,11,74.69,45.29,0,7,3.97,0
1555,Male,Asian,28,15,8,43.16,75.58,7,9,3.36,0
1556,Male,White,26,21,8,55.32,83.58,1,1,2.61,1
1557,Female,White,42,15,20,78.3,55.05,4,11,2.66,0
1558,Male,Hispanic,39,21,18,91.55,86.09,3,12,2.87,1
1559,Female,Black,56,16,35,95.02,54.42,3,4,3.24,0
1560,Non-Binary,White,41,18,18,70.03,83.07,2,10,3.8,1
1561,Male,Asian,36,20,13,72.73,32.36,3,7,2.4,0
1562,Male,White,26,13,2,89.98,68.58,4,0,2.17,0
1563,Female,White,34,16,11,72.26,97.87,4,9,2.81,1
1564,Male,Black,33,21,12,71.01,98.69,3,9,2.49,1
1565,Female,White,42,20,23,94.31,49.72,0,13,3.15,1
1566,Male,Other,58,14,35,87.4,60.9,1,10,3.4,1
1567,Female,White,27,12,5,94.54,34.41,5,12,2.62,0
1568,Male,White,28,13,6,53.09,91.13,4,11,3.37,1
1569,Female,White,47,17,25,71.46,69.8,3,12,2.69,0
1570,Female,Hispanic,29,16,6,90.55,56.96,5,11,3.27,0
1571,Female,Black,30,12,12,46.67,37.89,3,3,3.27,0
1572,Male,Black,48,12,25,87.68,96.27,4,4,2.56,1
1573,Female,White,25,15,1,50.98,67.12,2,13,3.27,0
1574,Female,White,42,15,23,88.49,49.8,1,9,2.76,0
1575,Male,Black,52,17,34,76.72,54.52,4,11,2.67,1
1576,Male,Hispanic,42,17,23,51.59,48.95,5,13,2.58,0
1577,Male,Hispanic,46,21,28,68.4,72.13,3,10,2.69,1
1578,Female,White,36,17,18,80.91,95.1,2,2,3.57,0
1579,Female,Black,56,12,35,78.03,89.97,6,11,2.49,1
1580,Female,Other,58,21,34,65.63,62.23,4,1,3.36,0
1581,Male,White,49,20,28,93.96,87.85,1,11,3.8,1
1582,Male,Hispanic,35,18,13,71.16,59.62,2,2,2.7,0
1583,Female,White,25,18,2,70.35,47.66,5,14,2.06,0
1584,Female,Other,41,18,21,43.74,98.84,7,10,2.05,0
1585,Non-Binary,Hispanic,55,13,35,95.33,51.27,3,4,2.28,1
1586,Male,Other,33,13,15,50.63,52.66,0,6,2.22,0
1587,Female,Asian,54,17,31,71.7,99.28,6,1,3.5,1
1588,Male,White,45,18,21,88.21,39.37,6,12,2.59,1
1589,Male,Other,41,14,21,52.93,83.24,1,14,3.31,0
1590,Female,White,26,15,7,71.64,95.51,7,13,2.08,1
1591,Female,White,59,14,35,54.44,65.83,2,6,2.59,0
1592,Non-Binary,Asian,51,18,28,85.58,30.18,4,5,2.47,0
1593,Male,Hispanic,45,18,27,73.86,56.25,4,13,2.55,1
1594,Male,Other,28,15,4,91.36,37.81,2,6,2.38,0
1595,Female,White,57,18,35,93.67,59.13,4,6,3.24,1
1596,Female,Hispanic,59,16,35,78.92,85.3,6,8,3.33,1
1597,Male,Asian,37,12,15,83.52,60.71,6,6,2.3,0
1598,Male,White,36,21,18,72.95,60.23,6,13,3.48,1
1599,Male,White,44,15,26,63.07,68.98,2,11,2.5,1
1600,Female,White,33,18,10,78.89,70.72,1,12,2.57,1
1601,Male,White,50,13,31,94.5,89.94,6,5,3.66,1
1602,Male,Other,36,13,13,65.0,51.58,4,9,3.8,0
1603,Male,Asian,50,12,31,58.86,87.52,7,7,3.65,1
1604,Male,Asian,42,13,23,63.31,69.62,1,6,2.3,0
1605,Male,Other,36,21,16,66.12,51.04,7,5,4.0,0
1606,Female,White,35,19,15,44.41,50.66,3,3,3.34,0
1607,Male,Hispanic,37,19,17,69.91,55.28,3,6,3.02,0
1608,Female,Black,36,19,14,69.66,73.59,3,11,3.91,0
1609,Male,Hispanic,25,12,3,75.31,46.16,3,7,3.63,0
1610,Female,White,48,12,29,61.77,94.42,4,7,3.38,1
1611,Female,Other,44,21,23,76.79,70.24,2,11,3.68,1
1612,Female,White,50,15,27,92.69,94.4,4,11,2.77,1
1613,Female,White,30,17,10,97.33,33.25,5,3,3.37,0
1614,Male,Hispanic,28,19,5,75.02,53.98,4,9,2.38,0
1615,Male,White,25,13,7,42.56,31.6,1,8,3.98,0
1616,Female,Asian,26,14,7,98.15,49.06,2,2,3.18,0
1617,Non-Binary,Black,26,17,2,82.35,90.34,7,8,3.63,0
1618,Female,Asian,32,21,13,60.16,32.56,6,2,2.81,0
1619,Female,White,49,15,27,48.83,60.53,0,12,3.52,0
1620,Female,White,37,13,16,48.61,38.23,0,6,2.77,0
1621,Female,White,51,18,27,50.06,59.18,6,3,3.18,0
1622,Male,Black,25,15,2,42.73,88.72,2,4,3.56,0
1623,Female,White,23,19,1,94.13,73.61,0,12,2.23,0
1624,Non-Binary,White,24,19,4,72.45,81.57,2,14,2.71,0
1625,Male,White,42,18,18,82.0,54.44,1,2,3.09,1
1626,Female,White,27,21,5,89.69,96.11,1,1,2.67,1
1627,Male,Black,39,20,16,87.49,79.65,4,11,2.62,1
1628,Female,Hispanic,26,15,7,92.96,59.53,0,7,2.56,0
1629,Male,White,30,18,7,98.04,59.85,6,13,2.46,1
1630,Female,Black,41,21,17,66.34,94.31,2,6,3.7,0
1631,Female,Asian,49,21,25,97.02,70.35,7,6,3.85,1
1632,Male,Black,47,12,28,83.4,79.45,1,7,3.4,0
1633,Female,Asian,39,15,15,44.24,59.19,4,12,2.06,0
1634,Female,Black,40,13,19,80.91,45.66,0,0,3.57,0
1635,Non-Binary,Black,24,20,4,81.2,80.65,0,11,3.06,0
1636,Male,White,30,16,8,94.35,72.55,0,7,3.52,1
1637,Male,Asian,57,14,35,62.38,65.09,7,9,2.87,1
1638,Male,Asian,52,15,29,75.09,73.68,1,11,2.08,1
1639,Non-Binary,White,38,17,15,40.73,44.58,7,13,3.36,0
1640,Non-Binary,White,44,21,24,59.92,85.58,1,13,2.89,1
1641,Female,Other,55,12,31,43.73,96.37,0,4,3.75,0
1642,Female,Black,26,18,2,71.31,92.38,1,7,3.48,0
1643,Female,Black,36,19,13,89.05,52.5,0,8,2.72,0
1644,Female,Other,24,18,4,52.39,58.42,3,12,3.45,0
1645,Male,Asian,40,18,17,71.65,86.59,1,1,2.99,1
1646,Female,Black,49,20,25,52.24,71.66,2,2,2.4,0
1647,Male,Hispanic,24,15,5,47.24,68.35,1,5,2.84,0
1648,Female,Hispanic,59,18,35,70.66,94.86,0,8,2.45,1
1649,Female,Black,25,20,1,44.75,67.52,2,13,2.01,0
1650,Female,Black,45,16,26,75.24,66.05,4,9,2.49,0
1651,Male,White,52,13,30,41.88,32.94,2,9,2.42,0
1652,Male,Other,32,16,14,46.4,34.86,2,7,2.01,0
1653,Male,Asian,58,15,35,73.0,30.52,1,13,3.57,1
1654,Male,White,22,19,2,75.48,93.93,5,12,2.15,1
1655,Male,Hispanic,30,16,11,41.74,58.59,2,5,2.9,0
1656,Non-Binary,Black,38,20,17,74.4,62.8,2,4,2.84,0
1657,Female,White,22,20,0,90.31,89.18,6,13,2.36,1
1658,Male,Black,24,14,6,83.34,72.65,0,12,3.93,0
1659,Male,Black,47,21,27,47.87,72.67,1,2,3.21,0
1660,Male,Hispanic,52,17,33,75.55,50.76,0,11,3.63,1
1661,Female,White,47,17,29,80.34,88.37,1,3,2.99,0
1662,Female,Hispanic,44,15,20,42.23,41.61,7,12,3.45,0
1663,Non-Binary,Black,51,21,31,91.32,33.72,4,12,3.94,1
1664,Female,White,31,14,11,94.38,43.41,5,6,2.7,0
1665,Non-Binary,Other,29,12,5,91.03,48.74,2,6,3.01,0
1666,Female,Black,46,18,22,89.48,49.76,6,2,3.03,0
1667,Male,White,43,16,25,84.7,76.94,1,3,3.98,1
1668,Non-Binary,Black,36,21,18,78.01,45.25,2,2,2.47,0
1669,Male,Hispanic,31,18,12,80.72,77.37,2,14,3.35,1
1670,Female,White,41,12,21,88.38,36.38,3,14,2.28,0
1671,Male,White,44,19,25,79.75,40.3,7,1,3.85,1
1672,Female,White,22,14,4,59.66,65.62,7,5,3.18,0
1673,Female,White,23,18,3,62.56,94.53,0,6,3.72,0
1674,Female,Hispanic,40,14,21,93.82,90.17,7,3,3.79,1
1675,Female,Black,35,14,11,41.03,97.81,7,4,3.11,0
1676,Male,White,29,21,5,81.93,75.53,7,7,3.36,1
1677,Male,White,59,20,35,97.29,77.31,5,8,3.4,1
1678,Male,White,33,13,15,82.37,73.75,6,6,2.92,1
1679,Male,Other,47,15,28,99.63,73.6,1,9,2.87,1
1680,Female,White,48,17,25,81.25,40.3,7,13,2.37,1
1681,Male,Other,50,14,27,42.06,68.06,4,0,2.77,0
1682,Non-Binary,Black,36,21,15,89.62,57.02,5,10,3.98,0
1683,Female,White,22,21,2,57.08,60.98,3,13,2.54,0
1684,Female,Hispanic,49,18,27,66.76,66.65,0,2,3.52,0
1685,Male,Black,24,18,3,58.73,38.99,4,10,2.12,0
1686,Female,Asian,39,16,21,56.11,55.16,4,4,2.93,0
1687,Non-Binary,Other,55,14,35,65.88,34.44,2,2,2.12,0
1688,Female,White,53,13,31,62.73,98.58,0,14,2.95,0
1689,Female,White,50,15,27,78.0,38.3,3,0,2.06,0
